"תנ""ך/נביאים/ספר ישעיהו/פרק כז/פסוק א",ביום ההוא יפקד יהוה בחרבו הקשה והגדולה והחזקה *על* לויתן נחש ברח *ועל* לויתן נחש עקלתון והרג את התנין אשר בים
"תנ""ך/נביאים/ספר ישעיהו/פרק כז/פסוק ג",אני יהוה נצרה לרגעים אשקנה פן יפקד *עליה* לילה ויום אצרנה
"תנ""ך/נביאים/ספר ישעיהו/פרק כז/פסוק יא",ביבש קצירה תשברנה נשים באות מאירות אותה כי לא עם בינות הוא *על *כן לא ירחמנו עשהו ויצרו לא יחננו
"תנ""ך/נביאים/ספר ישעיהו/פרק כח/פסוק א",הוי עטרת גאות שכרי אפרים וציץ נבל צבי תפארתו אשר *על *ראש גיא שמנים הלומי יין
"תנ""ך/נביאים/ספר ישעיהו/פרק כח/פסוק ד",והיתה ציצת נבל צבי תפארתו אשר *על *ראש גיא שמנים כבכורה בטרם קיץ אשר יראה הראה אותה בעודה בכפו יבלענה
"תנ""ך/נביאים/ספר ישעיהו/פרק כח/פסוק ו",ולרוח משפט ליושב *על *המשפט ולגבורה משיבי מלחמה שערה
"תנ""ך/נביאים/ספר ישעיהו/פרק כח/פסוק כב",ועתה אל תתלוצצו פן יחזקו מוסריכם כי כלה ונחרצה שמעתי מאת אדני יהוה צבאות *על *כל הארץ
"תנ""ך/נביאים/ספר ישעיהו/פרק כח/פסוק כז",כי לא בחרוץ יודש קצח ואופן עגלה *על *כמן יוסב כי במטה יחבט קצח וכמן בשבט
"תנ""ך/נביאים/ספר ישעיהו/פרק כט/פסוק א",הוי אריאל אריאל קרית חנה דוד ספו שנה *על *שנה חגים ינקפו
"תנ""ך/נביאים/ספר ישעיהו/פרק כט/פסוק ג",וחניתי כדור *עליך* וצרתי *עליך* מצב והקימתי *עליך* מצרת
"תנ""ך/נביאים/ספר ישעיהו/פרק כט/פסוק ז",והיה כחלום חזון לילה המון כל הגוים הצבאים *על *אריאל וכל צביה ומצדתה והמציקים לה
"תנ""ך/נביאים/ספר ישעיהו/פרק כט/פסוק ח",והיה כאשר יחלם הרעב והנה אוכל והקיץ וריקה נפשו וכאשר יחלם הצמא והנה שתה והקיץ והנה עיף ונפשו שוקקה כן יהיה המון כל הגוים הצבאים *על *הר ציון
"תנ""ך/נביאים/ספר ישעיהו/פרק כט/פסוק י",כי נסך *עליכם* יהוה רוח תרדמה ויעצם את עיניכם את הנביאים ואת ראשיכם החזים כסה
"תנ""ך/נביאים/ספר ישעיהו/פרק כט/פסוק יב",ונתן הספר *על* אשר לא ידע ספר לאמר קרא נא זה ואמר לא ידעתי ספר
"תנ""ך/נביאים/ספר ישעיהו/פרק ל/פסוק א",הוי בנים סוררים נאם יהוה לעשות עצה ולא מני ולנסך מסכה ולא רוחי למען ספות חטאת *על *חטאת
"תנ""ך/נביאים/ספר ישעיהו/פרק ל/פסוק ה",כל הבאיש *על *עם לא יועילו למו לא לעזר ולא להועיל כי לבשת וגם לחרפה
"תנ""ך/נביאים/ספר ישעיהו/פרק ל/פסוק ו",משא בהמות נגב בארץ צרה וצוקה לביא וליש מהם אפעה ושרף מעופף ישאו *על *כתף עירים חילהם *ועל *דבשת גמלים אוצרתם *על *עם לא יועילו
"תנ""ך/נביאים/ספר ישעיהו/פרק ל/פסוק ח",עתה בוא כתבה *על *לוח אתם *ועל *ספר חקה ותהי ליום אחרון לעד עד עולם
"תנ""ך/נביאים/ספר ישעיהו/פרק ל/פסוק יב",לכן כה אמר קדוש ישראל יען מאסכם בדבר הזה ותבטחו בעשק ונלוז ותשענו *עליו*
"תנ""ך/נביאים/ספר ישעיהו/פרק ל/פסוק טז",ותאמרו לא כי *על *סוס ננוס *על *כן תנוסון *ועל *קל נרכב *על *כן יקלו רדפיכם
"תנ""ך/נביאים/ספר ישעיהו/פרק ל/פסוק יז",אלף אחד מפני גערת אחד מפני גערת חמשה תנסו עד אם נותרתם כתרן *על *ראש ההר וכנס *על *הגבעה
"תנ""ך/נביאים/ספר ישעיהו/פרק ל/פסוק כה",והיה  *על *כל הר גבה *ועל* כל גבעה נשאה פלגים יבלי מים ביום הרג רב בנפל מגדלים
"תנ""ך/נביאים/ספר ישעיהו/פרק ל/פסוק כח",ורוחו כנחל שוטף עד צואר יחצה להנפה גוים בנפת שוא ורסן מתעה *על* לחיי עמים
"תנ""ך/נביאים/ספר ישעיהו/פרק ל/פסוק לב",והיה כל מעבר מטה מוסדה אשר יניח יהוה *עליו* בתפים ובכנרות ובמלחמות תנופה נלחם (בה) [בם]
"תנ""ך/נביאים/ספר ישעיהו/פרק לא/פסוק א",הוי הירדים מצרים לעזרה *על *סוסים ישענו ויבטחו *על *רכב כי רב *ועל* פרשים כי עצמו מאד ולא שעו *על *קדוש ישראל ואת יהוה לא דרשו
"תנ""ך/נביאים/ספר ישעיהו/פרק לא/פסוק ב",וגם הוא חכם ויבא רע ואת דבריו לא הסיר וקם *על *בית מרעים *ועל *עזרת פעלי און
"תנ""ך/נביאים/ספר ישעיהו/פרק לא/פסוק ד",כי כה אמר יהוה  אלי כאשר יהגה האריה והכפיר *על *טרפו אשר יקרא *עליו* מלא רעים מקולם לא יחת ומהמונם לא יענה כן ירד יהוה צבאות לצבא *על *הר ציון *ועל *גבעתה
"תנ""ך/נביאים/ספר ישעיהו/פרק לא/פסוק ה",כצפרים עפות כן יגן יהוה צבאות *על *ירושלם גנון והציל פסח והמליט
"תנ""ך/נביאים/ספר ישעיהו/פרק לב/פסוק ח",ונדיב נדיבות יעץ והוא *על *נדיבות יקום
"תנ""ך/נביאים/ספר ישעיהו/פרק לב/פסוק י",ימים *על *שנה תרגזנה בטחות כי כלה בציר אסף בלי יבוא
"תנ""ך/נביאים/ספר ישעיהו/פרק לב/פסוק יא",חרדו שאננות רגזה בטחות פשטה וערה וחגורה *על *חלצים
"תנ""ך/נביאים/ספר ישעיהו/פרק לב/פסוק יב",*על *שדים ספדים *על *שדי חמד *על *גפן פריה
"תנ""ך/נביאים/ספר ישעיהו/פרק לב/פסוק יג",*על* אדמת עמי קוץ שמיר תעלה כי *על *כל בתי משוש קריה עליזה
"תנ""ך/נביאים/ספר ישעיהו/פרק לב/פסוק טו",עד יערה *עלינו* רוח ממרום והיה מדבר לכרמל (וכרמל) [והכרמל] ליער יחשב
"תנ""ך/נביאים/ספר ישעיהו/פרק לב/פסוק כ",אשריכם זרעי *על *כל מים משלחי רגל השור והחמור
"תנ""ך/נביאים/ספר ישעיהו/פרק לד/פסוק ב",כי קצף ליהוה *על *כל הגוים וחמה *על *כל צבאם החרימם נתנם לטבח
"תנ""ך/נביאים/ספר ישעיהו/פרק לד/פסוק ה",כי רותה בשמים חרבי הנה *על *אדום תרד *ועל *עם חרמי למשפט
"תנ""ך/נביאים/ספר ישעיהו/פרק לד/פסוק יא",וירשוה קאת וקפוד וינשוף וערב ישכנו בה ונטה *עליה* קו תהו ואבני בהו
"תנ""ך/נביאים/ספר ישעיהו/פרק לד/פסוק יד",ופגשו ציים את איים ושעיר *על *רעהו יקרא אך שם הרגיעה לילית ומצאה לה מנוח
"תנ""ך/נביאים/ספר ישעיהו/פרק לד/פסוק טז",דרשו *מעל *ספר יהוה וקראו אחת מהנה לא נעדרה אשה רעותה לא פקדו כי פי הוא צוה ורוחו הוא קבצן
"תנ""ך/נביאים/ספר ישעיהו/פרק לה/פסוק י",ופדויי יהוה ישבון ובאו ציון ברנה ושמחת עולם *על *ראשם ששון ושמחה ישיגו ונסו יגון ואנחה
"תנ""ך/נביאים/ספר ישעיהו/פרק לו/פסוק א",ויהי בארבע עשרה שנה למלך חזקיהו עלה סנחריב מלך אשור *על* כל ערי יהודה הבצרות ויתפשם
"תנ""ך/נביאים/ספר ישעיהו/פרק לו/פסוק ג",ויצא אליו אליקים בן חלקיהו אשר *על *הבית ושבנא הספר ויואח בן אסף המזכיר
"תנ""ך/נביאים/ספר ישעיהו/פרק לו/פסוק ה",אמרתי אך דבר שפתים עצה וגבורה למלחמה עתה *על *מי בטחת כי מרדת בי
"תנ""ך/נביאים/ספר ישעיהו/פרק לו/פסוק ו",הנה בטחת *על *משענת הקנה הרצוץ הזה *על *מצרים אשר יסמך איש *עליו* ובא בכפו ונקבה כן פרעה מלך מצרים לכל הבטחים *עליו*
"תנ""ך/נביאים/ספר ישעיהו/פרק לו/פסוק ח",ועתה התערב נא את אדני המלך אשור ואתנה לך אלפים סוסים אם תוכל לתת לך רכבים *עליהם*
"תנ""ך/נביאים/ספר ישעיהו/פרק לו/פסוק ט",ואיך תשיב את פני פחת אחד עבדי אדני הקטנים ותבטח לך *על *מצרים לרכב ולפרשים
"תנ""ך/נביאים/ספר ישעיהו/פרק לו/פסוק י",ועתה המבלעדי יהוה עליתי *על *הארץ הזאת להשחיתה יהוה אמר אלי עלה אל הארץ הזאת והשחיתה
"תנ""ך/נביאים/ספר ישעיהו/פרק לו/פסוק יא",ויאמר אליקים ושבנא ויואח אל רב שקה דבר נא אל עבדיך ארמית כי שמעים אנחנו ואל תדבר אלינו יהודית באזני העם אשר *על *החומה
"תנ""ך/נביאים/ספר ישעיהו/פרק לו/פסוק יב",ויאמר רב שקה האל אדניך ואליך שלחני אדני לדבר את הדברים האלה הלא *על *האנשים הישבים *על *החומה לאכל את (חראיהם) [צואתם] ולשתות את (שיניהם) [מימי רגליהם] עמכם
"תנ""ך/נביאים/ספר ישעיהו/פרק לו/פסוק כב",ויבא אליקים בן חלקיהו אשר *על *הבית ושבנא הסופר ויואח בן אסף המזכיר אל חזקיהו קרועי בגדים ויגידו לו את דברי רב שקה
"תנ""ך/נביאים/ספר ישעיהו/פרק לז/פסוק ב",וישלח את אליקים אשר *על *הבית ואת  שבנא הסופר ואת זקני הכהנים מתכסים בשקים אל ישעיהו בן אמוץ הנביא
"תנ""ך/נביאים/ספר ישעיהו/פרק לז/פסוק ח",וישב רב שקה וימצא את מלך אשור נלחם *על *לבנה כי שמע כי נסע מלכיש
"תנ""ך/נביאים/ספר ישעיהו/פרק לז/פסוק ט",וישמע *על *תרהקה מלך כוש לאמר יצא להלחם אתך וישמע וישלח מלאכים אל חזקיהו לאמר
"תנ""ך/נביאים/ספר ישעיהו/פרק לז/פסוק כב",זה הדבר אשר דבר יהוה *עליו* בזה לך לעגה לך בתולת בת ציון אחריך ראש הניעה בת ירושלם
"תנ""ך/נביאים/ספר ישעיהו/פרק לז/פסוק כג",את מי חרפת וגדפת *ועל *מי הרימותה קול ותשא מרום עיניך אל קדוש ישראל
"תנ""ך/נביאים/ספר ישעיהו/פרק לז/פסוק לג",לכן כה אמר יהוה אל מלך אשור לא יבוא אל העיר הזאת ולא יורה שם חץ ולא יקדמנה מגן ולא ישפך *עליה* סללה
"תנ""ך/נביאים/ספר ישעיהו/פרק לז/פסוק לה",וגנותי *על *העיר הזאת להושיעה למעני ולמען דוד עבדי
"תנ""ך/נביאים/ספר ישעיהו/פרק לח/פסוק ה",הלוך ואמרת אל חזקיהו כה אמר יהוה אלהי דוד אביך שמעתי את תפלתך ראיתי את דמעתך הנני יוסף *על *ימיך חמש עשרה שנה
"תנ""ך/נביאים/ספר ישעיהו/פרק לח/פסוק ו",ומכף מלך אשור אצילך ואת העיר הזאת וגנותי *על *העיר הזאת
"תנ""ך/נביאים/ספר ישעיהו/פרק לח/פסוק טו",מה אדבר ואמר לי והוא עשה אדדה כל שנותי *על *מר נפשי
"תנ""ך/נביאים/ספר ישעיהו/פרק לח/פסוק טז",אדני *עליהם* יחיו ולכל בהן חיי רוחי ותחלימני והחיני
"תנ""ך/נביאים/ספר ישעיהו/פרק לח/פסוק כ",יהוה להושיעני ונגנותי ננגן כל ימי חיינו *על *בית יהוה
"תנ""ך/נביאים/ספר ישעיהו/פרק לח/פסוק כא",ויאמר ישעיהו ישאו דבלת תאנים וימרחו *על *השחין ויחי
"תנ""ך/נביאים/ספר ישעיהו/פרק לט/פסוק ב",וישמח *עליהם* חזקיהו ויראם את בית (נכתה) [נכתו] את הכסף ואת הזהב ואת הבשמים ואת  השמן הטוב ואת כל בית כליו ואת כל אשר נמצא באצרתיו לא היה דבר אשר לא הראם חזקיהו בביתו ובכל ממשלתו
"תנ""ך/נביאים/ספר ישעיהו/פרק מ/פסוק ב",דברו *על *לב ירושלם וקראו אליה כי מלאה צבאה כי נרצה עונה כי לקחה מיד יהוה כפלים בכל חטאתיה
"תנ""ך/נביאים/ספר ישעיהו/פרק מ/פסוק ט",*על* הר גבה עלי לך מבשרת ציון הרימי בכח קולך מבשרת ירושלם הרימי אל תיראי אמרי לערי יהודה הנה אלהיכם
"תנ""ך/נביאים/ספר ישעיהו/פרק מ/פסוק יא",כרעה עדרו ירעה בזרעו יקבץ טלאים ובחיקו ישא *עלות* ינהל
"תנ""ך/נביאים/ספר ישעיהו/פרק מ/פסוק כב",הישב *על *חוג הארץ וישביה כחגבים הנוטה כדק שמים וימתחם כאהל לשבת
"תנ""ך/נביאים/ספר ישעיהו/פרק מא/פסוק יח",אפתח *על *שפיים נהרות ובתוך בקעות מעינות אשים מדבר לאגם מים וארץ ציה למוצאי מים
"תנ""ך/נביאים/ספר ישעיהו/פרק מב/פסוק א",הן עבדי אתמך בו בחירי רצתה נפשי נתתי רוחי *עליו* משפט לגוים יוציא
"תנ""ך/נביאים/ספר ישעיהו/פרק מב/פסוק ה",כה אמר האל  יהוה בורא השמים ונוטיהם רקע הארץ וצאצאיה נתן נשמה לעם *עליה* ורוח להלכים בה
"תנ""ך/נביאים/ספר ישעיהו/פרק מב/פסוק יג",יהוה כגבור יצא כאיש מלחמות יעיר קנאה יריע אף יצריח *על *איביו יתגבר
"תנ""ך/נביאים/ספר ישעיהו/פרק מב/פסוק כה",וישפך *עליו* חמה אפו ועזוז מלחמה ותלהטהו מסביב ולא ידע ותבער בו ולא ישים *על *לב
"תנ""ך/נביאים/ספר ישעיהו/פרק מד/פסוק ג",כי אצק מים *על *צמא ונזלים *על *יבשה אצק רוחי *על *זרעך וברכתי *על *צאצאיך
"תנ""ך/נביאים/ספר ישעיהו/פרק מד/פסוק ד",וצמחו בבין חציר כערבים *על *יבלי מים
"תנ""ך/נביאים/ספר ישעיהו/פרק מד/פסוק טז",חציו שרף במו אש *על *חציו בשר יאכל יצלה צלי וישבע אף יחם ויאמר האח חמותי ראיתי אור
"תנ""ך/נביאים/ספר ישעיהו/פרק מד/פסוק יט",ולא ישיב אל לבו ולא דעת ולא תבונה לאמר חציו שרפתי במו אש ואף אפיתי *על *גחליו לחם אצלה בשר ואכל ויתרו לתועבה אעשה לבול עץ אסגוד
"תנ""ך/נביאים/ספר ישעיהו/פרק מה/פסוק יא",כה אמר יהוה קדוש ישראל ויצרו האתיות שאלוני *על *בני *ועל *פעל ידי תצוני
"תנ""ך/נביאים/ספר ישעיהו/פרק מה/פסוק יב",אנכי עשיתי ארץ ואדם *עליה* בראתי אני ידי נטו שמים וכל צבאם צויתי
"תנ""ך/נביאים/ספר ישעיהו/פרק מה/פסוק יד",כה  אמר יהוה יגיע מצרים וסחר כוש וסבאים אנשי מדה *עליך* יעברו ולך יהיו אחריך ילכו בזקים יעברו ואליך ישתחוו אליך יתפללו אך בך אל ואין עוד אפס אלהים
"תנ""ך/נביאים/ספר ישעיהו/פרק מו/פסוק ז",ישאהו *על *כתף יסבלהו ויניחהו תחתיו ויעמד ממקומו לא ימיש אף יצעק אליו ולא יענה מצרתו לא יושיענו
"תנ""ך/נביאים/ספר ישעיהו/פרק מו/פסוק ח",זכרו זאת והתאששו השיבו פושעים *על *לב
"תנ""ך/נביאים/ספר ישעיהו/פרק מז/פסוק א",רדי  ושבי *על *עפר בתולת בת בבל שבי לארץ אין כסא בת כשדים כי לא תוסיפי יקראו לך רכה וענגה
"תנ""ך/נביאים/ספר ישעיהו/פרק מז/פסוק ו",קצפתי *על *עמי חללתי נחלתי ואתנם בידך לא שמת להם רחמים *על *זקן הכבדת *עלך* מאד
"תנ""ך/נביאים/ספר ישעיהו/פרק מז/פסוק ז",ותאמרי לעולם אהיה גברת עד לא שמת אלה *על *לבך לא זכרת אחריתה
"תנ""ך/נביאים/ספר ישעיהו/פרק מז/פסוק ט",ותבאנה לך שתי אלה רגע ביום אחד שכול ואלמן כתמם באו *עליך* ברב כשפיך בעצמת חבריך מאד
"תנ""ך/נביאים/ספר ישעיהו/פרק מז/פסוק יא",ובא *עליך* רעה לא תדעי שחרה ותפל *עליך* הוה לא תוכלי כפרה ותבא *עליך* פתאם שואה לא תדעי
"תנ""ך/נביאים/ספר ישעיהו/פרק מז/פסוק יג",נלאית ברב עצתיך יעמדו נא ויושיעך (הברו) [הברי] שמים החזים בכוכבים מודיעם לחדשים מאשר יבאו *עליך*
"תנ""ך/נביאים/ספר ישעיהו/פרק מח/פסוק ב",כי מעיר הקדש נקראו *ועל *אלהי ישראל נסמכו יהוה צבאות שמו
"תנ""ך/נביאים/ספר ישעיהו/פרק מט/פסוק ט",לאמר לאסורים צאו לאשר בחשך הגלו *על *דרכים ירעו ובכל שפיים מרעיתם
"תנ""ך/נביאים/ספר ישעיהו/פרק מט/פסוק י",לא ירעבו ולא יצמאו ולא יכם שרב ושמש כי מרחמם ינהגם *ועל *מבועי מים ינהלם
"תנ""ך/נביאים/ספר ישעיהו/פרק מט/פסוק טז",הן *על *כפים חקתיך חומתיך נגדי תמיד
"תנ""ך/נביאים/ספר ישעיהו/פרק מט/פסוק כב",כה אמר אדני יהוה הנה אשא אל גוים ידי ואל עמים ארים נסי והביאו בניך בחצן ובנתיך *על *כתף תנשאנה
"תנ""ך/נביאים/ספר ישעיהו/פרק נ/פסוק ז",ואדני יהוה יעזר לי *על *כן לא נכלמתי *על *כן שמתי פני כחלמיש ואדע כי לא אבוש
"תנ""ך/נביאים/ספר ישעיהו/פרק נא/פסוק יא",ופדויי יהוה ישובון ובאו ציון ברנה ושמחת עולם *על *ראשם ששון ושמחה ישיגון נסו יגון ואנחה
"תנ""ך/נביאים/ספר ישעיהו/פרק נב/פסוק ז",מה נאוו *על *ההרים רגלי מבשר משמיע שלום מבשר טוב משמיע ישועה אמר לציון מלך אלהיך
"תנ""ך/נביאים/ספר ישעיהו/פרק נב/פסוק יד",כאשר שממו *עליך* רבים כן משחת מאיש מראהו ותארו מבני אדם
"תנ""ך/נביאים/ספר ישעיהו/פרק נב/פסוק טו",כן יזה גוים רבים *עליו* יקפצו מלכים פיהם כי אשר לא ספר להם ראו ואשר לא שמעו התבוננו
"תנ""ך/נביאים/ספר ישעיהו/פרק נג/פסוק א",מי האמין לשמעתנו וזרוע יהוה *על *מי נגלתה
"תנ""ך/נביאים/ספר ישעיהו/פרק נג/פסוק ה",והוא מחלל מפשענו מדכא מעונתינו מוסר שלומנו *עליו* ובחברתו נרפא לנו
"תנ""ך/נביאים/ספר ישעיהו/פרק נג/פסוק ט",ויתן את רשעים קברו ואת עשיר במתיו *על* לא חמס עשה ולא מרמה בפיו
"תנ""ך/נביאים/ספר ישעיהו/פרק נד/פסוק ט",כי מי נח זאת לי אשר נשבעתי מעבר מי נח עוד *על *הארץ כן נשבעתי מקצף *עליך* ומגער בך
"תנ""ך/נביאים/ספר ישעיהו/פרק נד/פסוק טו",הן גור יגור אפס מאותי מי גר אתך *עליך* יפול
"תנ""ך/נביאים/ספר ישעיהו/פרק נד/פסוק יז",כל כלי יוצר *עליך* לא יצלח וכל לשון תקום אתך למשפט תרשיעי זאת נחלת עבדי יהוה וצדקתם מאתי נאם יהוה
"תנ""ך/נביאים/ספר ישעיהו/פרק נו/פסוק ג",ואל יאמר בן הנכר הנלוה אל יהוה לאמר הבדל יבדילני יהוה *מעל* עמו ואל יאמר הסריס הן אני עץ יבש
"תנ""ך/נביאים/ספר ישעיהו/פרק נו/פסוק ו",ובני הנכר הנלוים *על *יהוה לשרתו ולאהבה את שם יהוה להיות לו לעבדים כל שמר שבת מחללו ומחזיקים בבריתי
"תנ""ך/נביאים/ספר ישעיהו/פרק נו/פסוק ז",והביאותים אל הר קדשי ושמחתים בבית תפלתי עולתיהם וזבחיהם לרצון *על *מזבחי כי ביתי בית תפלה יקרא לכל העמים
"תנ""ך/נביאים/ספר ישעיהו/פרק נו/פסוק ח",נאם אדני יהוה מקבץ נדחי ישראל עוד אקבץ *עליו* לנקבציו
"תנ""ך/נביאים/ספר ישעיהו/פרק נז/פסוק א",הצדיק אבד ואין איש שם *על *לב ואנשי חסד נאספים באין מבין כי מפני הרעה נאסף הצדיק
"תנ""ך/נביאים/ספר ישעיהו/פרק נז/פסוק ב",יבוא שלום ינוחו *על *משכבותם הלך נכחו
"תנ""ך/נביאים/ספר ישעיהו/פרק נז/פסוק ד",*על *מי תתענגו *על *מי תרחיבו פה תאריכו לשון הלוא אתם ילדי פשע זרע שקר
"תנ""ך/נביאים/ספר ישעיהו/פרק נז/פסוק ו",בחלקי נחל חלקך הם הם גורלך גם להם שפכת נסך העלית מנחה *העל* אלה אנחם
"תנ""ך/נביאים/ספר ישעיהו/פרק נז/פסוק ז",*על* הר גבה ונשא שמת משכבך גם שם עלית לזבח זבח
"תנ""ך/נביאים/ספר ישעיהו/פרק נז/פסוק י",ברב דרכך יגעת לא אמרת נואש חית ידך מצאת *על *כן לא חלית
"תנ""ך/נביאים/ספר ישעיהו/פרק נז/פסוק יא",ואת מי דאגת ותיראי כי תכזבי ואותי לא זכרת לא שמת *על *לבך הלא אני מחשה ומעלם ואותי לא תיראי
"תנ""ך/נביאים/ספר ישעיהו/פרק נח/פסוק יד",אז תתענג *על *יהוה והרכבתיך *על *(במותי) [במותי] ארץ והאכלתיך נחלת יעקב אביך כי פי יהוה דבר
"תנ""ך/נביאים/ספר ישעיהו/פרק נט/פסוק ד",אין קרא בצדק ואין נשפט באמונה בטוח *על *תהו ודבר שוא הרו עמל והוליד און
"תנ""ך/נביאים/ספר ישעיהו/פרק נט/פסוק ט",*על *כן רחק משפט ממנו ולא תשיגנו צדקה נקוה לאור והנה חשך לנגהות באפלות נהלך
"תנ""ך/נביאים/ספר ישעיהו/פרק נט/פסוק יח",*כעל* גמלות *כעל* ישלם חמה לצריו גמול לאיביו לאיים גמול ישלם
"תנ""ך/נביאים/ספר ישעיהו/פרק נט/פסוק כא",ואני זאת בריתי אותם אמר יהוה רוחי אשר *עליך* ודברי אשר שמתי בפיך לא ימושו מפיך ומפי זרעך ומפי זרע זרעך אמר יהוה מעתה ועד עולם
"תנ""ך/נביאים/ספר ישעיהו/פרק ס/פסוק א",קומי אורי כי בא אורך וכבוד יהוה *עליך* זרח
"תנ""ך/נביאים/ספר ישעיהו/פרק ס/פסוק ב",כי הנה החשך יכסה ארץ וערפל לאמים *ועליך* יזרח יהוה וכבודו *עליך* יראה
"תנ""ך/נביאים/ספר ישעיהו/פרק ס/פסוק ד",שאי סביב עיניך וראי כלם נקבצו באו לך בניך מרחוק יבאו ובנתיך *על *צד תאמנה
"תנ""ך/נביאים/ספר ישעיהו/פרק ס/פסוק ה",אז תראי ונהרת ופחד ורחב לבבך כי יהפך *עליך* המון ים חיל גוים יבאו לך
"תנ""ך/נביאים/ספר ישעיהו/פרק ס/פסוק ז",כל צאן קדר יקבצו לך אילי נביות ישרתונך יעלו *על *רצון מזבחי ובית תפארתי אפאר
"תנ""ך/נביאים/ספר ישעיהו/פרק ס/פסוק יד",והלכו אליך שחוח בני מעניך והשתחוו *על *כפות רגליך כל מנאציך וקראו לך עיר יהוה ציון קדוש ישראל
"תנ""ך/נביאים/ספר ישעיהו/פרק סא/פסוק א",רוח אדני יהוה *עלי* יען משח יהוה אתי לבשר ענוים שלחני לחבש לנשברי לב לקרא לשבוים דרור ולאסורים פקח קוח
"תנ""ך/נביאים/ספר ישעיהו/פרק סב/פסוק ה",כי יבעל בחור בתולה יבעלוך בניך ומשוש חתן *על *כלה ישיש *עליך* אלהיך
"תנ""ך/נביאים/ספר ישעיהו/פרק סב/פסוק ו",*על *חומתיך ירושלם הפקדתי שמרים כל היום וכל הלילה תמיד לא יחשו המזכרים את יהוה אל דמי לכם
"תנ""ך/נביאים/ספר ישעיהו/פרק סב/פסוק י",עברו עברו בשערים פנו דרך העם סלו סלו המסלה סקלו מאבן הרימו נס *על *העמים
"תנ""ך/נביאים/ספר ישעיהו/פרק סג/פסוק ג",פורה  דרכתי לבדי ומעמים אין איש אתי ואדרכם באפי וארמסם בחמתי ויז נצחם *על *בגדי וכל מלבושי אגאלתי
"תנ""ך/נביאים/ספר ישעיהו/פרק סג/פסוק ז",חסדי יהוה  אזכיר תהלת יהוה *כעל* כל אשר גמלנו יהוה ורב טוב לבית ישראל אשר גמלם כרחמיו וכרב חסדיו
"תנ""ך/נביאים/ספר ישעיהו/פרק סג/פסוק יט",היינו מעולם לא משלת בם לא נקרא שמך *עליהם* לוא קרעת שמים ירדת מפניך הרים נזלו
"תנ""ך/נביאים/ספר ישעיהו/פרק סד/פסוק יא",*העל *אלה תתאפק יהוה תחשה ותעננו עד מאד
"תנ""ך/נביאים/ספר ישעיהו/פרק סה/פסוק ג",העם המכעיסים אותי *על *פני תמיד זבחים בגנות ומקטרים *על *הלבנים
"תנ""ך/נביאים/ספר ישעיהו/פרק סה/פסוק ו",הנה כתובה לפני לא אחשה כי אם שלמתי ושלמתי *על *חיקם
"תנ""ך/נביאים/ספר ישעיהו/פרק סה/פסוק ז",עונתיכם ועונת אבותיכם יחדו אמר יהוה אשר קטרו *על *ההרים *ועל *הגבעות חרפוני ומדתי פעלתם ראשנה *(על)* [אל] חיקם
"תנ""ך/נביאים/ספר ישעיהו/פרק סה/פסוק יז",כי הנני בורא שמים חדשים וארץ חדשה ולא תזכרנה הראשנות ולא תעלינה *על *לב
"תנ""ך/נביאים/ספר ישעיהו/פרק סו/פסוק ב",ואת כל אלה ידי עשתה ויהיו כל אלה נאם יהוה ואל זה אביט אל עני ונכה רוח וחרד *על *דברי
"תנ""ך/נביאים/ספר ישעיהו/פרק סו/פסוק י",שמחו את ירושלם וגילו בה כל אהביה שישו אתה משוש כל המתאבלים *עליה*
"תנ""ך/נביאים/ספר ישעיהו/פרק סו/פסוק יב",כי כה  אמר יהוה הנני נטה אליה כנהר שלום וכנחל שוטף כבוד גוים וינקתם *על *צד תנשאו *ועל *ברכים תשעשעו
"תנ""ך/נביאים/ספר ישעיהו/פרק סו/פסוק כ",והביאו את כל אחיכם מכל הגוים  מנחה  ליהוה בסוסים וברכב ובצבים ובפרדים ובכרכרות *על* הר קדשי ירושלם אמר יהוה כאשר יביאו בני ישראל את המנחה בכלי טהור בית יהוה
"תנ""ך/נביאים/ספר ירמיהו/פרק א/פסוק ז",ויאמר יהוה אלי אל תאמר נער אנכי כי *על *כל אשר אשלחך תלך ואת כל אשר אצוך תדבר
"תנ""ך/נביאים/ספר ירמיהו/פרק א/פסוק ט",וישלח יהוה את ידו ויגע *על *פי ויאמר יהוה אלי הנה נתתי דברי בפיך
"תנ""ך/נביאים/ספר ירמיהו/פרק א/פסוק י",ראה הפקדתיך  היום הזה *על *הגוים *ועל *הממלכות לנתוש ולנתוץ ולהאביד ולהרוס לבנות ולנטוע
"תנ""ך/נביאים/ספר ירמיהו/פרק א/פסוק יב",ויאמר יהוה אלי היטבת לראות כי שקד אני *על *דברי לעשתו
"תנ""ך/נביאים/ספר ירמיהו/פרק א/פסוק יד",ויאמר יהוה אלי מצפון תפתח הרעה *על* כל ישבי הארץ
"תנ""ך/נביאים/ספר ירמיהו/פרק א/פסוק טו",כי  הנני קרא לכל משפחות ממלכות צפונה נאם יהוה ובאו ונתנו איש כסאו פתח  שערי ירושלם *ועל* כל חומתיה סביב *ועל* כל ערי יהודה
"תנ""ך/נביאים/ספר ירמיהו/פרק א/פסוק טז",ודברתי משפטי אותם *על* כל רעתם אשר עזבוני ויקטרו לאלהים אחרים וישתחוו למעשי ידיהם
